BIN,Brand,Type,Category,Issuer,IssuerPhone,IssuerUrl,isoCode2,isoCode3,CountryName,Color
654804,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654805,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654806,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654807,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654808,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654809,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654810,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654811,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654812,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654813,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654814,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654815,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654816,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654817,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654818,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654819,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654820,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654821,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654822,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654823,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654824,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654825,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654826,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654827,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654828,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654829,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654830,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654831,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654832,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654833,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654834,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654835,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654836,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654837,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654838,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654839,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654840,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654841,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654842,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654843,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654844,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654845,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654846,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654847,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654848,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654849,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654850,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654851,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654852,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654853,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654854,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654855,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654856,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654857,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654858,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654859,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654860,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654861,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654862,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654863,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654864,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654865,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654866,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654867,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654868,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654869,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654870,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654871,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654872,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654873,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654874,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654875,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654876,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654877,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654878,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654879,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654880,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654881,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654882,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654883,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654884,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654885,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654886,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654887,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654888,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654889,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654890,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654891,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654892,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654893,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654894,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654895,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654896,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654897,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654898,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654899,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654902,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654903,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654904,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654905,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654906,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654907,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654908,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654909,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654910,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654911,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654912,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654913,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654914,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654915,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654916,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654917,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654918,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654919,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654920,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654921,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654922,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654923,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654924,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654925,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654926,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654927,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654928,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654929,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654930,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654931,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654932,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654933,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654934,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654935,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654936,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654937,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654938,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654939,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654940,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654941,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654942,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654943,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654944,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654945,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654946,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654947,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654948,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654949,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654950,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654951,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654952,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654953,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654954,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654955,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654956,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654957,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654958,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654959,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654960,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654961,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654962,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654963,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654964,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654965,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654966,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654967,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654968,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654969,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654970,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654971,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654972,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654973,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654974,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654975,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654976,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654977,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654978,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654979,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654980,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654981,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654982,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654983,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654984,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654985,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654986,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654987,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654988,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654989,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654990,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654991,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654992,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654993,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654994,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654995,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654996,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654998,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
654999,DISCOVER,CREDIT,COMMERCIAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655020,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655062,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655063,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655064,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655065,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655066,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655067,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655068,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655069,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655070,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655071,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655072,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655073,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655074,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655075,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655076,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655077,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655078,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655079,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655080,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655081,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655082,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655083,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655084,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655085,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655086,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655087,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655088,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655089,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655090,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655091,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655092,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655093,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655094,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655095,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655096,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655097,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655098,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655099,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655100,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655101,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655102,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655103,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655104,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655105,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655106,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655107,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655108,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655109,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655110,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655111,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655112,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655113,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655114,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655115,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655116,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655117,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655118,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655119,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655120,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655121,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655122,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655123,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655124,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655125,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655126,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655127,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655128,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655129,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655130,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655131,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655132,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655133,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655134,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655135,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655136,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655137,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655138,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655139,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
655140,DISCOVER,CREDIT,PERSONAL,DISCOVER ISSUER,,,US,USA,UNITED STATES,
